location,truth_date,year_week,value
GB-ENG,2023-12-31,2023-W52,4.877002473992
GB-ENG,2024-01-07,2024-W01,7.462624007501783
GB-ENG,2024-01-14,2024-W02,7.990226863256051
GB-ENG,2024-01-21,2024-W03,7.504110165947786
GB-ENG,2024-01-28,2024-W04,9.83776206599768
GB-ENG,2024-02-04,2024-W05,9.579475786973733
GB-ENG,2024-02-11,2024-W06,9.149021399739318
GB-ENG,2024-02-18,2024-W07,7.6104579630385425
GB-ENG,2024-02-25,2024-W08,6.6795067353123825
GB-ENG,2024-03-03,2024-W09,5.710512878762925
GB-ENG,2024-03-10,2024-W10,5.336483856422901
GB-ENG,2024-03-17,2024-W11,5.466156093164474
GB-ENG,2024-03-24,2024-W12,4.910543936192183
GB-ENG,2024-03-31,2024-W13,3.3917246754812576
GB-ENG,2024-04-07,2024-W14,3.409054955574651
GB-ENG,2024-04-14,2024-W15,3.2906380691427297
GB-ENG,2024-04-21,2024-W16,3.0464347877004214
GB-ENG,2024-04-28,2024-W17,2.8993042161288787
GB-WLS,2023-07-30,2023-W30,0.7190382144843058
GB-WLS,2023-08-13,2023-W32,1.212547440918626
GB-WLS,2023-08-20,2023-W33,1.8451546239574876
GB-WLS,2023-09-03,2023-W35,0.26594117913000004
GB-WLS,2023-09-17,2023-W37,2.5454230747692574
GB-WLS,2023-09-24,2023-W38,3.303646399713684
GB-WLS,2023-10-01,2023-W39,1.5409943008894105
GB-WLS,2023-10-08,2023-W40,5.002942206488101
GB-WLS,2023-10-15,2023-W41,3.0970594611593008
GB-WLS,2023-10-22,2023-W42,1.716098474633613
GB-WLS,2023-10-29,2023-W43,7.461981205756669
GB-WLS,2023-11-05,2023-W44,3.7538195113528015
GB-WLS,2023-11-12,2023-W45,3.9855722285327113
GB-WLS,2023-11-19,2023-W46,3.254971969683692
GB-WLS,2023-11-26,2023-W47,4.172775145838491
GB-WLS,2023-12-03,2023-W48,4.767773664248611
GB-WLS,2023-12-10,2023-W49,7.389362178860703
GB-WLS,2023-12-17,2023-W50,7.062645667066883
GB-WLS,2023-12-24,2023-W51,7.441897386157575
GB-WLS,2023-12-31,2023-W52,6.94577089374707
GB-WLS,2024-01-07,2024-W01,10.169331775689345
GB-WLS,2024-01-14,2024-W02,9.952054513842137
GB-WLS,2024-01-21,2024-W03,9.4396394057747
GB-WLS,2024-01-28,2024-W04,15.172957926767028
GB-WLS,2024-02-04,2024-W05,14.395450093806415
GB-WLS,2024-02-11,2024-W06,9.327556793775083
GB-WLS,2024-02-18,2024-W07,7.854784668442176
GB-WLS,2024-02-25,2024-W08,7.750395916058045
GB-WLS,2024-03-03,2024-W09,6.843738569186657
GB-WLS,2024-03-10,2024-W10,6.135765613753554
GB-WLS,2024-03-17,2024-W11,7.55171152461976
GB-NIR,2023-07-30,2023-W30,1.1763273530811247
GB-NIR,2023-08-06,2023-W31,1.091276678843017
GB-NIR,2023-08-13,2023-W32,0.818840346603421
GB-NIR,2023-08-20,2023-W33,0.8962388440669885
GB-NIR,2023-08-27,2023-W34,1.4100342944862756
GB-NIR,2023-09-03,2023-W35,1.0239020908682992
GB-NIR,2023-09-10,2023-W36,0.782187779218474
GB-NIR,2023-09-17,2023-W37,1.1166571750806786
GB-NIR,2023-09-24,2023-W38,1.1688633505234172
GB-NIR,2023-10-01,2023-W39,3.0010187668971837
GB-NIR,2023-10-08,2023-W40,3.2977939328966985
GB-NIR,2023-10-15,2023-W41,3.2369454512040914
GB-NIR,2023-10-22,2023-W42,3.592354220703831
GB-NIR,2023-10-29,2023-W43,3.353486929913671
GB-NIR,2023-11-05,2023-W44,2.861199629474648
GB-NIR,2023-11-12,2023-W45,4.152933287684831
GB-NIR,2023-11-19,2023-W46,3.6729282546295248
GB-NIR,2023-11-26,2023-W47,3.7065309074589425
GB-NIR,2023-12-03,2023-W48,4.227694682853266
GB-NIR,2023-12-10,2023-W49,6.464966347363637
GB-NIR,2023-12-17,2023-W50,7.031460835505905
GB-NIR,2023-12-24,2023-W51,9.257049961338202
GB-NIR,2023-12-31,2023-W52,8.713457935781815
GB-NIR,2024-01-07,2024-W01,14.899765662821768
GB-NIR,2024-01-14,2024-W02,16.38228202245648
GB-NIR,2024-01-21,2024-W03,17.410128182681778
GB-NIR,2024-01-28,2024-W04,19.172658325665896
GB-NIR,2024-02-04,2024-W05,17.21728112047744
GB-NIR,2024-02-11,2024-W06,16.00591106516195
GB-NIR,2024-02-18,2024-W07,13.58551793457582
GB-NIR,2024-02-25,2024-W08,11.505883228821562
GB-NIR,2024-03-03,2024-W09,9.376877490128903
GB-NIR,2024-03-10,2024-W10,9.762712912927716
GB-NIR,2024-03-17,2024-W11,9.37557691211025
GB-NIR,2024-03-24,2024-W12,6.4754445344348674
GB-NIR,2024-03-31,2024-W13,6.6687381635938126
GB-NIR,2024-04-07,2024-W14,4.639373297990329
GB-NIR,2024-04-14,2024-W15,5.117408312698752
GB-NIR,2024-04-21,2024-W16,3.906901903963528
GB-NIR,2024-04-28,2024-W17,3.8551727261950313
GB-SCT,2023-07-30,2023-W30,0.7316388011536753
GB-SCT,2023-08-06,2023-W31,0.858197791369088
GB-SCT,2023-08-13,2023-W32,0.5553697778201131
GB-SCT,2023-08-20,2023-W33,0.8761673877355773
GB-SCT,2023-08-27,2023-W34,0.8071438961004019
GB-SCT,2023-09-03,2023-W35,2.0035515055005906
GB-SCT,2023-09-10,2023-W36,1.0791289877820678
GB-SCT,2023-09-17,2023-W37,0.8404782388417268
GB-SCT,2023-09-24,2023-W38,2.4583577765938744
GB-SCT,2023-10-01,2023-W39,3.0067274252102036
GB-SCT,2023-10-08,2023-W40,1.4804782954311262
GB-SCT,2023-10-15,2023-W41,0.7230740669990341
GB-SCT,2023-10-22,2023-W42,2.6982673436580327
GB-SCT,2023-10-29,2023-W43,2.5943767302819
GB-SCT,2023-11-05,2023-W44,1.890609343391375
GB-SCT,2023-11-12,2023-W45,7.035509388468499
GB-SCT,2023-11-19,2023-W46,2.2745578660900887
GB-SCT,2023-11-26,2023-W47,4.297954257391269
GB-SCT,2023-12-03,2023-W48,4.678999660059774
GB-SCT,2023-12-10,2023-W49,4.295216253232527
GB-SCT,2023-12-17,2023-W50,3.8312837652979193
GB-SCT,2023-12-24,2023-W51,7.1204533254284526
GB-SCT,2023-12-31,2023-W52,6.771331626890554
GB-SCT,2024-01-07,2024-W01,16.733279061731576
GB-SCT,2024-01-14,2024-W02,7.088029989053674
GB-SCT,2024-01-21,2024-W03,9.579841593117573
GB-SCT,2024-01-28,2024-W04,9.297001232187087
GB-SCT,2024-02-04,2024-W05,13.555689083095873
GB-SCT,2024-02-11,2024-W06,7.792346344043462
GB-SCT,2024-02-18,2024-W07,15.06280469088243
GB-SCT,2024-02-25,2024-W08,13.448524427899772
GB-SCT,2024-03-03,2024-W09,5.3815817204047685
GB-SCT,2024-03-10,2024-W10,8.068064396183054
GB-SCT,2024-03-17,2024-W11,7.523938664852005
GB-SCT,2024-03-24,2024-W12,7.1765493172301404
GB-SCT,2024-03-31,2024-W13,6.0967879281594595
GB-SCT,2024-04-07,2024-W14,4.698281699607585
GB-SCT,2024-04-14,2024-W15,6.257406554943721
GB-SCT,2024-04-21,2024-W16,3.3110803953970573
GB-SCT,2024-04-28,2024-W17,4.420188300021581
